GenderSelect,Country,Age,EmployerIndustry,Gender Counts,,Age Counts,,Industry Counts,
Female,People 's Republic of China,25,,,,,,,
Male,United States,32,Other,,,,,,
Male,United States,31,Government,,,,,,
Male,Taiwan,48,Internet-based,,,,,,
Male,United States,22,,,,,,,
Male,United States,34,Government,,,,,,
Male,United States,68,,,,,,,
Male,United States,27,,,,,,,
Male,United States,34,Academic,,,,,,
Male,Other,53,Manufacturing,,,,,,
A different identity,United States,45,Academic,,,,,,
Male,United States,26,Technology,,,,,,
Male,Russia,30,Internet-based,,,,,,
Male,India,25,Technology,,,,,,
Male,Mexico,22,Manufacturing,,,,,,
Male,India,23,,,,,,,
Male,Brazil,31,Retail,,,,,,
Male,United States,64,Manufacturing,,,,,,
Female,United States,30,Other,,,,,,
Male,Russia,28,Manufacturing,,,,,,
Female,Taiwan,28,Financial,,,,,,
Male,United States,29,Manufacturing,,,,,,
Male,Japan,42,Technology,,,,,,
Male,Brazil,31,Academic,,,,,,
Male,India,25,Mix of fields,,,,,,
Male,Taiwan,26,Government,,,,,,
Male,India,24,Retail,,,,,,
Male,United States,29,Non-profit,,,,,,
Male,Argentina,38,Technology,,,,,,
Male,People 's Republic of China,21,,,,,,,
Male,United States,26,Other,,,,,,
Male,India,19,,,,,,,
Male,India,19,,,,,,,
Female,India,22,Government,,,,,,
Female,Kenya,43,,,,,,,
Male,People 's Republic of China,42,Retail,,,,,,
Male,Other,23,Technology,,,,,,
Male,United States,30,Academic,,,,,,
Male,Brazil,32,Other,,,,,,
Male,Japan,33,Technology,,,,,,
Male,India,28,,,,,,,
Male,United States,22,Internet-based,,,,,,
Male,United States,41,Mix of fields,,,,,,
Female,United States,38,Government,,,,,,
Male,People 's Republic of China,26,Financial,,,,,,
Male,United States,36,Internet-based,,,,,,
Male,Other,43,Technology,,,,,,
Female,South Korea,21,,,,,,,
A different identity,Other,24,Mix of fields,,,,,,
Male,India,24,Academic,,,,,,
Male,People 's Republic of China,28,Manufacturing,,,,,,
Male,People 's Republic of China,22,,,,,,,
Male,Other,20,,,,,,,
Male,United States,29,Manufacturing,,,,,,
Female,United States,24,Financial,,,,,,
Male,Australia,47,Telecommunications,,,,,,
Male,Mexico,20,,,,,,,
Male,United States,26,,,,,,,
Male,Pakistan,22,,,,,,,
Male,United States,24,Internet-based,,,,,,
Female,United States,24,,,,,,,
Male,India,28,Technology,,,,,,
Male,Taiwan,21,,,,,,,
Male,Philippines,23,Other,,,,,,
Male,United States,20,,,,,,,
Male,United States,40,Military/Security,,,,,,
Male,India,25,Mix of fields,,,,,,
Male,United States,25,Financial,,,,,,
Male,United States,50,Other,,,,,,
Female,United States,31,Government,,,,,,
Female,United States,35,,,,,,,
Female,United States,30,Government,,,,,,
Male,United States,30,Government,,,,,,
Male,Canada,NA,Internet-based,,,,,,
Male,Philippines,28,Technology,,,,,,
Male,United States,65,Mix of fields,,,,,,
Male,Indonesia,27,Internet-based,,,,,,
Male,India,20,,,,,,,
Male,France,26,,,,,,,
Male,Colombia,35,Other,,,,,,
Male,People 's Republic of China,29,Technology,,,,,,
Male,Other,39,Telecommunications,,,,,,
Female,United States,30,Retail,,,,,,
Male,Canada,20,,,,,,,
Male,India,48,Telecommunications,,,,,,
Male,India,21,,,,,,,
Male,India,34,Mix of fields,,,,,,
Male,,28,,,,,,,
Male,Hong Kong,24,Technology,,,,,,
Female,Taiwan,30,,,,,,,
Male,Australia,50,Other,,,,,,
Female,Taiwan,40,Government,,,,,,
Male,Chile,37,,,,,,,
Male,Australia,50,,,,,,,
Male,United States,34,Other,,,,,,
Female,Australia,38,Academic,,,,,,
Male,Colombia,23,,,,,,,
Male,Taiwan,29,,,,,,,
Male,India,26,Academic,,,,,,
Male,United States,30,,,,,,,
Male,Canada,57,Technology,,,,,,
Male,Colombia,20,,,,,,,
Male,United States,65,Other,,,,,,
Male,United States,43,Technology,,,,,,
Male,United States,21,Academic,,,,,,
Male,India,21,,,,,,,
Male,Singapore,35,Technology,,,,,,
Female,United States,21,,,,,,,
Male,Indonesia,22,,,,,,,
Male,Japan,30,Mix of fields,,,,,,
Male,Taiwan,45,Other,,,,,,
Male,United States,31,Financial,,,,,,
Male,Australia,32,CRM/Marketing,,,,,,
Male,United States,46,Other,,,,,,
Male,People 's Republic of China,43,Financial,,,,,,
Male,Hong Kong,45,CRM/Marketing,,,,,,
Male,Indonesia,23,,,,,,,
Male,Other,24,,,,,,,
Male,South Korea,26,Academic,,,,,,
Male,United States,23,Pharmaceutical,,,,,,
Male,Colombia,40,Academic,,,,,,
Male,People 's Republic of China,22,,,,,,,
Male,India,40,,,,,,,
Male,People 's Republic of China,22,Military/Security,,,,,,
Male,United States,27,Technology,,,,,,
Female,Argentina,44,Telecommunications,,,,,,
Male,United States,48,Pharmaceutical,,,,,,
Male,United States,26,Other,,,,,,
Male,United States,37,Mix of fields,,,,,,
Female,United States,37,Academic,,,,,,
Male,Russia,44,Telecommunications,,,,,,
Male,United States,23,Other,,,,,,
Male,United States,37,CRM/Marketing,,,,,,
Male,People 's Republic of China,30,Retail,,,,,,
Male,Brazil,28,Technology,,,,,,
Male,Hong Kong,35,,,,,,,
Male,India,22,,,,,,,
Male,United States,26,Other,,,,,,
Male,United States,24,Hospitality/Entertainment/Sports,,,,,,
Female,United States,18,Academic,,,,,,
Female,India,46,Financial,,,,,,
Male,Other,29,Academic,,,,,,
Male,United States,29,,,,,,,
Male,India,20,,,,,,,
Male,United States,47,,,,,,,
Female,United States,28,Mix of fields,,,,,,
Male,United States,70,,,,,,,
Male,United States,27,,,,,,,
Male,United States,39,Financial,,,,,,
Female,Germany,31,Academic,,,,,,
Male,India,21,,,,,,,
A different identity,Other,80,Other,,,,,,
Male,Other,28,Insurance,,,,,,
Female,United States,26,,,,,,,
Male,India,20,,,,,,,
Female,United States,25,,,,,,,
Male,Other,40,,,,,,,
Male,Belgium,25,,,,,,,
Male,Australia,56,,,,,,,
Male,United States,25,Academic,,,,,,
Male,United States,41,Technology,,,,,,
Male,United States,33,Pharmaceutical,,,,,,
Male,Republic of China,21,,,,,,,
Male,New Zealand,44,Academic,,,,,,
Male,United States,38,Military/Security,,,,,,
Male,Mexico,24,Internet-based,,,,,,
Female,Australia,39,Internet-based,,,,,,
Male,India,18,Academic,,,,,,
Male,United States,49,Other,,,,,,
Male,United States,24,Academic,,,,,,
Male,Pakistan,35,Government,,,,,,
Male,Australia,35,Internet-based,,,,,,
Male,India,22,,,,,,,
Female,United States,43,Academic,,,,,,
Male,Brazil,42,,,,,,,
Male,Australia,50,,,,,,,
Male,India,19,,,,,,,
Female,Indonesia,21,,,,,,,
Female,United States,35,Academic,,,,,,
Male,Ukraine,25,,,,,,,
Male,Singapore,24,,,,,,,
Male,People 's Republic of China,24,,,,,,,
Male,United States,24,Other,,,,,,
Female,Australia,48,Government,,,,,,
Male,People 's Republic of China,25,Technology,,,,,,
Male,India,32,Technology,,,,,,
Male,United States,57,Military/Security,,,,,,
Male,United States,31,Hospitality/Entertainment/Sports,,,,,,
Female,India,23,,,,,,,
Male,Australia,33,Other,,,,,,
Male,Canada,28,Government,,,,,,
Male,United States,43,Internet-based,,,,,,
Female,Hong Kong,17,,,,,,,
Female,United States,NA,,,,,,,
Male,People 's Republic of China,22,,,,,,,
Male,Switzerland,27,Mix of fields,,,,,,
Male,Other,48,,,,,,,
Male,Japan,25,,,,,,,
Male,United States,48,Insurance,,,,,,
Male,Colombia,31,Manufacturing,,,,,,
Male,United States,15,,,,,,,
Male,People 's Republic of China,25,,,,,,,
Male,Brazil,25,Other,,,,,,
Male,United States,70,Manufacturing,,,,,,
Male,Vietnam,24,Internet-based,,,,,,
Male,India,35,Technology,,,,,,
Female,India,30,Technology,,,,,,
Female,United States,58,Mix of fields,,,,,,
Male,United States,52,Technology,,,,,,
Male,People 's Republic of China,29,Hospitality/Entertainment/Sports,,,,,,
Male,Vietnam,22,Technology,,,,,,
Male,United States,6,Mix of fields,,,,,,
Male,India,23,,,,,,,
Male,Colombia,28,Technology,,,,,,
Female,United States,64,Mix of fields,,,,,,
Male,India,34,Government,,,,,,
Male,United States,24,,,,,,,
Male,Canada,27,Insurance,,,,,,
Male,Argentina,50,Other,,,,,,
Male,Canada,31,Financial,,,,,,
Male,Hong Kong,26,Internet-based,,,,,,
Male,Germany,23,Academic,,,,,,
Female,Philippines,19,Technology,,,,,,
Male,Australia,43,Technology,,,,,,
A different identity,United States,NA,Technology,,,,,,
Male,Taiwan,38,Academic,,,,,,
Male,Other,24,,,,,,,
Male,India,22,Technology,,,,,,
Male,United States,50,Manufacturing,,,,,,
Female,United States,21,,,,,,,
Male,Indonesia,23,,,,,,,
Male,Indonesia,48,Technology,,,,,,
Female,United States,32,Technology,,,,,,
Male,Other,48,Mix of fields,,,,,,
Male,India,26,Technology,,,,,,
Male,India,25,Technology,,,,,,
Male,Canada,28,Hospitality/Entertainment/Sports,,,,,,
Male,Singapore,23,Technology,,,,,,
Male,Iran,28,,,,,,,
Male,India,35,Technology,,,,,,
Male,United States,30,Internet-based,,,,,,
Male,United States,48,,,,,,,
"Non-binary, genderqueer, or gender non-conforming",United States,34,,,,,,,
Male,Other,18,,,,,,,
Male,Other,30,Insurance,,,,,,
Male,Japan,26,,,,,,,
Male,Other,23,,,,,,,
Female,Pakistan,27,Retail,,,,,,
Male,Canada,19,,,,,,,
Male,India,25,Manufacturing,,,,,,
"Non-binary, genderqueer, or gender non-conforming",Philippines,32,Technology,,,,,,
Female,United States,47,,,,,,,
Male,India,21,,,,,,,
Male,Other,23,Internet-based,,,,,,
Male,United States,50,Technology,,,,,,
Male,India,21,,,,,,,
Male,People 's Republic of China,21,,,,,,,
Male,Malaysia,25,Technology,,,,,,
Male,Colombia,0,Manufacturing,,,,,,
Male,United States,24,Financial,,,,,,
Male,United States,24,Insurance,,,,,,
Male,United States,44,Government,,,,,,
Male,India,31,Telecommunications,,,,,,
Female,Germany,31,Manufacturing,,,,,,
Male,Philippines,35,Other,,,,,,
Female,United States,40,,,,,,,
Male,United States,35,Hospitality/Entertainment/Sports,,,,,,
Male,United States,24,,,,,,,
Female,Israel,34,,,,,,,
Male,India,21,Technology,,,,,,
Female,Australia,25,Mix of fields,,,,,,
Male,Singapore,23,Mix of fields,,,,,,
Female,Malaysia,22,,,,,,,
Female,United States,24,,,,,,,
Female,Canada,52,,,,,,,
Male,India,23,Technology,,,,,,
Male,India,25,,,,,,,
Male,United States,32,,,,,,,
Female,India,26,Other,,,,,,
Male,People 's Republic of China,35,Internet-based,,,,,,
Male,United States,40,Telecommunications,,,,,,
Male,Canada,31,Academic,,,,,,
Male,United States,34,Technology,,,,,,
Male,Indonesia,26,Academic,,,,,,
Male,United States,25,Mix of fields,,,,,,
Male,Singapore,25,Academic,,,,,,
Male,United States,19,Academic,,,,,,
Male,Colombia,34,Technology,,,,,,
Male,United States,30,Financial,,,,,,
Male,Australia,31,Financial,,,,,,
Male,United States,24,,,,,,,
Male,New Zealand,33,Technology,,,,,,
Male,India,19,,,,,,,
Male,United States,34,Technology,,,,,,
Male,India,32,Financial,,,,,,
Male,India,28,Technology,,,,,,
Male,Brazil,24,Mix of fields,,,,,,
Male,Romania,45,Academic,,,,,,
Female,United States,36,Technology,,,,,,
Male,India,35,Technology,,,,,,
Male,India,20,,,,,,,
Male,United States,30,Financial,,,,,,
Male,United States,35,Academic,,,,,,
Female,United States,29,Insurance,,,,,,
Male,United States,38,Technology,,,,,,
Female,United States,43,,,,,,,
Male,India,25,Manufacturing,,,,,,
Male,People 's Republic of China,25,,,,,,,
Male,United States,29,Technology,,,,,,
Male,India,28,,,,,,,
Male,United States,31,Other,,,,,,
Male,United States,31,Technology,,,,,,
Male,United States,39,,,,,,,
Male,Chile,30,Technology,,,,,,
Female,United States,20,Technology,,,,,,
Male,Other,24,Financial,,,,,,
Male,India,22,,,,,,,
Male,Indonesia,31,Financial,,,,,,
Male,United States,25,Financial,,,,,,
Male,United States,28,CRM/Marketing,,,,,,
Female,Philippines,22,Technology,,,,,,
Male,Canada,27,Academic,,,,,,
Male,United States,21,Technology,,,,,,
Female,India,23,,,,,,,
Male,Portugal,29,Academic,,,,,,
Male,United States,31,Manufacturing,,,,,,
Female,United States,31,Non-profit,,,,,,
Female,Indonesia,22,,,,,,,
Male,India,29,Insurance,,,,,,
Male,Russia,33,Manufacturing,,,,,,
Male,Australia,40,Technology,,,,,,
A different identity,India,34,Technology,,,,,,
Female,United States,48,Government,,,,,,
Male,Chile,22,,,,,,,
Male,United States,23,,,,,,,
Male,India,24,Mix of fields,,,,,,
Male,United States,25,Academic,,,,,,
Male,India,20,,,,,,,
Male,United States,42,Mix of fields,,,,,,
Male,South Africa,38,Internet-based,,,,,,
Female,Russia,30,Government,,,,,,
Female,United States,30,,,,,,,
Male,India,35,,,,,,,
Male,India,30,Academic,,,,,,
Male,Indonesia,23,CRM/Marketing,,,,,,
Male,United States,25,Financial,,,,,,
Female,United States,26,Internet-based,,,,,,
Male,United States,30,Technology,,,,,,
Male,India,39,Academic,,,,,,
Female,Other,24,Technology,,,,,,
Male,Philippines,33,Other,,,,,,
Male,India,26,,,,,,,
Male,Canada,23,Financial,,,,,,
Male,United States,55,Insurance,,,,,,
Male,India,23,Technology,,,,,,
Male,United States,22,Mix of fields,,,,,,
Male,Other,26,Manufacturing,,,,,,
Female,United States,31,Technology,,,,,,
Female,Canada,61,Technology,,,,,,
Female,United States,50,Academic,,,,,,
Male,Singapore,34,Government,,,,,,
Male,United States,47,CRM/Marketing,,,,,,
Female,United States,27,Manufacturing,,,,,,
Male,Australia,39,Insurance,,,,,,
Male,United States,35,,,,,,,
Male,Other,36,CRM/Marketing,,,,,,
Male,United States,NA,Other,,,,,,
Male,India,38,Financial,,,,,,
Male,South Korea,27,,,,,,,
Male,India,58,Academic,,,,,,
Male,Switzerland,44,Financial,,,,,,
Male,India,44,,,,,,,
"Non-binary, genderqueer, or gender non-conforming",United States,36,Academic,,,,,,
Male,United States,27,,,,,,,
Male,Russia,39,Technology,,,,,,
Male,Australia,26,Technology,,,,,,
Male,India,39,Mix of fields,,,,,,
Male,Other,47,Financial,,,,,,
Male,Russia,29,,,,,,,
Male,Other,40,Telecommunications,,,,,,
Male,India,24,,,,,,,
Male,Vietnam,NA,,,,,,,
Male,India,27,Financial,,,,,,
Female,Other,27,Academic,,,,,,
Male,India,23,Manufacturing,,,,,,
Male,India,25,Pharmaceutical,,,,,,
Male,India,23,,,,,,,
"Non-binary, genderqueer, or gender non-conforming",United States,32,Technology,,,,,,
Male,United States,57,,,,,,,
Male,India,39,Other,,,,,,
Male,Pakistan,36,Technology,,,,,,
Female,South Korea,24,,,,,,,
Male,India,22,,,,,,,
Male,United States,26,Technology,,,,,,
Male,India,30,Financial,,,,,,
Male,Colombia,29,Other,,,,,,
Male,South Korea,46,CRM/Marketing,,,,,,
Male,India,40,Technology,,,,,,
Male,India,40,,,,,,,
Male,India,37,Financial,,,,,,
Male,Japan,34,Technology,,,,,,
Male,India,29,Academic,,,,,,
Male,Colombia,69,,,,,,,
Male,Other,29,Academic,,,,,,
Male,Other,NA,,,,,,,
Female,United States,38,,,,,,,
Female,India,25,Technology,,,,,,
Male,Brazil,19,,,,,,,
Male,India,30,Internet-based,,,,,,
Male,India,26,Mix of fields,,,,,,
Male,Malaysia,24,,,,,,,
Female,India,22,,,,,,,
Female,South Korea,29,Government,,,,,,
Female,United States,40,Internet-based,,,,,,
Male,United States,29,Financial,,,,,,
Male,Mexico,42,Telecommunications,,,,,,
"Non-binary, genderqueer, or gender non-conforming",United States,22,Mix of fields,,,,,,
Male,India,51,,,,,,,
Male,United States,23,Other,,,,,,
Female,United States,28,,,,,,,
Male,United States,24,Mix of fields,,,,,,
Female,United States,61,Academic,,,,,,
Female,United States,27,Academic,,,,,,
Male,India,24,Technology,,,,,,
Male,India,32,Financial,,,,,,
Female,India,22,,,,,,,
Male,United States,34,Technology,,,,,,
Male,Kenya,30,Other,,,,,,
Male,United States,20,Technology,,,,,,
A different identity,Other,11,Technology,,,,,,
Male,United States,21,,,,,,,
Male,Australia,38,CRM/Marketing,,,,,,
Male,United States,NA,,,,,,,
Male,India,20,,,,,,,
Female,United States,24,Technology,,,,,,
Female,United States,40,Manufacturing,,,,,,
Male,Other,57,,,,,,,
Male,India,26,Technology,,,,,,
Male,Sweden,40,Academic,,,,,,
Male,Taiwan,28,,,,,,,
Male,United States,26,Financial,,,,,,
Male,United States,24,,,,,,,
Male,United States,31,Mix of fields,,,,,,
Male,United States,58,,,,,,,
Male,Japan,33,Technology,,,,,,
Male,United States,31,Internet-based,,,,,,
Male,India,23,Technology,,,,,,
Male,United States,61,Mix of fields,,,,,,
Male,United States,28,,,,,,,
Male,India,29,,,,,,,
Female,United States,37,Academic,,,,,,
Female,United States,40,Hospitality/Entertainment/Sports,,,,,,
Male,Germany,43,Internet-based,,,,,,
Male,India,22,Technology,,,,,,
Female,South Korea,26,,,,,,,
Female,United States,49,Financial,,,,,,
Male,United States,35,Internet-based,,,,,,
Male,Argentina,25,Non-profit,,,,,,
Male,Singapore,23,,,,,,,
Male,Romania,19,,,,,,,
Male,Nigeria,31,Telecommunications,,,,,,
Male,India,20,,,,,,,
Male,South Korea,46,Financial,,,,,,
Male,United States,66,Academic,,,,,,
Female,South Korea,31,,,,,,,
Male,India,25,Other,,,,,,
Male,Poland,31,,,,,,,
Male,India,37,,,,,,,
Male,Canada,44,Technology,,,,,,
Female,Singapore,22,Technology,,,,,,
Male,Australia,52,,,,,,,
Male,Colombia,27,Telecommunications,,,,,,
Male,India,30,Insurance,,,,,,
Male,India,27,Government,,,,,,
Male,South Africa,36,Other,,,,,,
Male,India,37,Manufacturing,,,,,,
Male,United States,22,Academic,,,,,,
Female,India,28,Technology,,,,,,
Male,India,19,,,,,,,
Male,India,27,Technology,,,,,,
Male,India,24,Technology,,,,,,
Male,India,25,,,,,,,
Male,United States,22,Academic,,,,,,
Male,Russia,26,Telecommunications,,,,,,
Male,Taiwan,23,,,,,,,
Male,United States,30,Technology,,,,,,
Male,India,33,Technology,,,,,,
Male,United States,37,Other,,,,,,
Male,India,26,,,,,,,
Male,United States,42,Other,,,,,,
Male,United States,31,Academic,,,,,,
Male,United States,24,,,,,,,
Male,United States,31,Technology,,,,,,
Male,India,24,Mix of fields,,,,,,
Female,India,41,Academic,,,,,,
Male,Other,29,Internet-based,,,,,,
Male,Brazil,27,Other,,,,,,
Female,India,43,Academic,,,,,,
A different identity,South Korea,26,,,,,,,
Male,India,29,,,,,,,
Male,India,23,Mix of fields,,,,,,
Male,Australia,29,Academic,,,,,,
Male,Japan,28,Telecommunications,,,,,,
Male,India,26,,,,,,,
Male,People 's Republic of China,23,,,,,,,
Male,India,45,Academic,,,,,,
Female,United States,28,,,,,,,
Male,Japan,26,Mix of fields,,,,,,
Male,Turkey,34,,,,,,,
Male,United States,43,Retail,,,,,,
Male,India,45,Technology,,,,,,
Male,Russia,27,Financial,,,,,,
Male,India,20,Mix of fields,,,,,,
Male,India,30,,,,,,,
Female,Turkey,28,Financial,,,,,,
Male,Sweden,32,Technology,,,,,,
Male,Vietnam,23,,,,,,,
Male,India,19,,,,,,,
Male,India,22,Technology,,,,,,
Male,India,36,Other,,,,,,
Male,Singapore,27,CRM/Marketing,,,,,,
Female,United States,37,,,,,,,
Female,United States,27,,,,,,,
Male,India,29,,,,,,,
Female,Other,27,Technology,,,,,,
Male,India,28,Government,,,,,,
Male,India,25,CRM/Marketing,,,,,,
Male,Brazil,40,,,,,,,
Male,United States,44,Government,,,,,,
Male,India,29,Technology,,,,,,
Female,United States,40,Academic,,,,,,
Male,Taiwan,35,,,,,,,
Male,India,39,Technology,,,,,,
Male,United States,47,Other,,,,,,
Male,India,24,Other,,,,,,
Male,United States,30,Mix of fields,,,,,,
Male,Japan,27,Technology,,,,,,
Female,India,23,,,,,,,
Male,Pakistan,29,Technology,,,,,,
Male,India,25,Mix of fields,,,,,,
Male,India,25,,,,,,,
Male,India,24,,,,,,,
Male,India,24,Mix of fields,,,,,,
Male,Australia,38,Mix of fields,,,,,,
Male,Brazil,20,,,,,,,
Male,Brazil,36,Financial,,,,,,
Male,People 's Republic of China,29,Technology,,,,,,
Male,United States,27,Technology,,,,,,
Male,United States,23,Financial,,,,,,
Female,United States,40,Other,,,,,,
Male,India,33,Technology,,,,,,
Male,India,24,,,,,,,
Male,Brazil,30,Other,,,,,,
Male,United States,30,Academic,,,,,,
Male,United States,30,Other,,,,,,
Male,India,23,Technology,,,,,,
Female,Australia,55,,,,,,,
Male,Spain,43,,,,,,,
Male,People 's Republic of China,30,Academic,,,,,,
Male,Greece,41,,,,,,,
Male,United States,43,,,,,,,
Male,Australia,48,,,,,,,
Female,Taiwan,21,,,,,,,
Male,Israel,23,Academic,,,,,,
Male,Japan,22,Academic,,,,,,
Male,India,41,Academic,,,,,,
Male,People 's Republic of China,39,Telecommunications,,,,,,
Female,Singapore,21,,,,,,,
Female,South Korea,28,Government,,,,,,
Male,People 's Republic of China,24,,,,,,,
Male,India,18,,,,,,,
Female,India,42,Technology,,,,,,
Male,India,36,Technology,,,,,,
Male,Hong Kong,30,CRM/Marketing,,,,,,
Male,India,26,,,,,,,
Male,Germany,29,Academic,,,,,,
Male,India,30,Technology,,,,,,
Male,India,22,,,,,,,
Male,South Korea,26,,,,,,,
Male,India,23,Pharmaceutical,,,,,,
Male,India,21,,,,,,,
Male,Pakistan,29,Government,,,,,,
Female,United States,21,,,,,,,
Female,United States,28,Military/Security,,,,,,
Female,India,23,Mix of fields,,,,,,
Male,India,24,Technology,,,,,,
Male,Russia,28,Internet-based,,,,,,
Male,United States,20,,,,,,,
Male,France,39,Insurance,,,,,,
Male,United Kingdom,50,Financial,,,,,,
Male,Netherlands,42,Internet-based,,,,,,
